Identifiant de l'élément,Nom base français,Code de la catégorie,Statut de l'élément,CO2,Unité français
41349.0,Chocolat au lait aux fruits secs (noisettes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,12.7,kgCO2e/kg de poids net
41350.0,Chocolat au lait fourré,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,12.7,kgCO2e/kg de poids net
41351.0,Chocolat au lait fourré au praliné,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,12.7,kgCO2e/kg de poids net
41352.0,Chocolat au lait sans sucres ajoutés,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,12.7,kgCO2e/kg de poids net
41354.0,Chocolat blanc aux fruits secs (noisettes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,14.55,kgCO2e/kg de poids net
41356.0,Chocolat noir à 40% de cacao minimum,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,17.85,kgCO2e/kg de poids net
41357.0,Chocolat noir à 70% cacao minimum,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,17.85,kgCO2e/kg de poids net
41358.0,Chocolat noir à moins de 70% de cacao,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,17.85,kgCO2e/kg de poids net
41359.0,Chocolat noir aux fruits (orange,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,4.545,kgCO2e/kg de poids net
41360.0,Chocolat noir aux fruits secs (noisettes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,17.85,kgCO2e/kg de poids net
41363.0,Chocolat noir sans sucres ajoutés,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,17.85,kgCO2e/kg de poids net
41532.0,Chorizo supérieur,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,5.883333333333333,kgCO2e/kg de poids net
41070.0,Chou à la crème (chantilly ou pâtissière),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,2.44,kgCO2e/kg de poids net
41071.0,Chou à la crème chantilly,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,2.44,kgCO2e/kg de poids net
40307.0,Chou de Bruxelles,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.0148,kgCO2e/kg de poids net
39969.0,Choucroute,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,1.125,kgCO2e/kg de poids net
39849.0,Cidre aromatisé (framboise),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.06,kgCO2e/kg de poids net
39850.0,Cidre bouché demi-sec,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.06,kgCO2e/kg de poids net
39851.0,Cidre brut,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.06,kgCO2e/kg de poids net
39852.0,Cidre doux,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.06,kgCO2e/kg de poids net
39853.0,Cidre traditionnel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.06,kgCO2e/kg de poids net
40326.0,Citron,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.7995,kgCO2e/kg de poids net
39854.0,Citron ou Lime,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.893,kgCO2e/kg de poids net
40325.0,Citron vert ou Lime,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.5315000000000001,kgCO2e/kg de poids net
40328.0,Citrouille,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.5845,kgCO2e/kg de poids net
40329.0,Clémentine,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.969,kgCO2e/kg de poids net
41534.0,Coeur,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,14.317000000000002,kgCO2e/kg de poids net
40330.0,Coeur de palmier,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.97,kgCO2e/kg de poids net
41364.0,Confiserie au chocolat dragéifiée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,9.72,kgCO2e/kg de poids net
41370.0,Confiture,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Confitures et assimilés",Valide générique,1.525,kgCO2e/kg de poids net
40338.0,Coulis de fraise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,2.38,kgCO2e/kg de poids net
40339.0,Coulis de framboise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,2.22,kgCO2e/kg de poids net
40340.0,Courge doubeurre (butternut),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.62,kgCO2e/kg de poids net
40341.0,Courge hokkaïdo,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.56,kgCO2e/kg de poids net
40342.0,Courge melonnette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.62,kgCO2e/kg de poids net
40343.0,Courge musquée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.56,kgCO2e/kg de poids net
40344.0,Courge spaghetti,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.0066666666666666,kgCO2e/kg de poids net
40347.0,Courgette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.8225,kgCO2e/kg de poids net
41556.0,Crabe ou Tourteau,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Mollusques et crustacés cuits",Valide générique,31.1,kgCO2e/kg de poids net
40700.0,Crème aux ufs,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,3.64,kgCO2e/kg de poids net
40703.0,Crème chantilly,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Crèmes et spécialités à base de crème",Valide générique,2.645,kgCO2e/kg de poids net
40352.0,Crème de marrons vanillée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,1.52,kgCO2e/kg de poids net
40714.0,Crème dessert,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.85,kgCO2e/kg de poids net
39979.0,Crêpe ou Galette complète,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Pizzas, tartes et crêpes salées",Valide générique,3.82,kgCO2e/kg de poids net
39988.0,Croissant au jambon fromage,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,4.21,kgCO2e/kg de poids net
41093.0,Croissant ordinaire,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.7,kgCO2e/kg de poids net
40355.0,Crosne,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.7090000000000001,kgCO2e/kg de poids net
40716.0,Crottin de Chavignol (fromage de chèvre),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.87,kgCO2e/kg de poids net
41095.0,Croûton à l'ail aux fines herbes ou aux oignons,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.01,kgCO2e/kg de poids net
41096.0,Croûtons,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.01,kgCO2e/kg de poids net
41097.0,Croûtons nature,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.01,kgCO2e/kg de poids net
40357.0,Datte,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,3.3499999999999996,kgCO2e/kg de poids net
41562.0,Dés,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,6.4325,kgCO2e/kg de poids net
40720.0,Dessert au soja,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,0.9343333333333333,kgCO2e/kg de poids net
40719.0,Dessert au soja aromatisé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,0.858,kgCO2e/kg de poids net
39764.0,Dessert lacté infantile au riz ou à la semoule,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Desserts infantiles",Valide générique,1.57,kgCO2e/kg de poids net
39765.0,Dessert lacté infantile nature sucré ou aux fruits,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Desserts infantiles",Valide générique,1.57,kgCO2e/kg de poids net
39766.0,Dessert lacté infantile type crème dessert,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Desserts infantiles",Valide générique,1.57,kgCO2e/kg de poids net
41564.0,Dinde,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,6.3285,kgCO2e/kg de poids net
41575.0,Dorade grise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,7.726666666666667,kgCO2e/kg de poids net
41577.0,Dorade rose,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,6.73,kgCO2e/kg de poids net
41579.0,Dorade royale,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,9.09,kgCO2e/kg de poids net
41578.0,Dorade royale ou daurade ou vraie daurade,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,12.3,kgCO2e/kg de poids net
39618.0,Dulse (Palmaria palmata),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
39866.0,Eau de source Cristaline,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Eaux",Valide générique,0.268,kgCO2e/kg de poids net
39867.0,Eau de vie,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.11,kgCO2e/kg de poids net
39868.0,Eau de vie de vin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39869.0,Eau embouteillée de source,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Eaux",Valide générique,0.268,kgCO2e/kg de poids net
40724.0,Emmental ou emmenthal râpé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.22,kgCO2e/kg de poids net
41583.0,Empereur,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,10.9,kgCO2e/kg de poids net
40362.0,Épinard,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.7765384615384616,kgCO2e/kg de poids net
39995.0,Escalope végétale ou steak à base de soja,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.84,kgCO2e/kg de poids net
39619.0,Estragon,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes",Valide générique,0.691,kgCO2e/kg de poids net
41590.0,Faisan,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes cuites",Valide générique,7.97,kgCO2e/kg de poids net
41103.0,Farine de blé tendre ou froment avec levure incorporée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41104.0,Farine de blé tendre ou froment T110,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41105.0,Farine de blé tendre ou froment T150,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41106.0,Farine de blé tendre ou froment T45 (pour pâtisserie),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41107.0,Farine de blé tendre ou froment T55 (pour pains),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41108.0,Farine de blé tendre ou froment T65,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41109.0,Farine de blé tendre ou froment T80,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.72,kgCO2e/kg de poids net
41115.0,Farine de seigle T130,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.647,kgCO2e/kg de poids net
41116.0,Farine de seigle T170,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.647,kgCO2e/kg de poids net
41117.0,Farine de seigle T85,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Farines et pâtes à tarte",Valide générique,0.647,kgCO2e/kg de poids net
40379.0,Figue de Barbarie,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.3095,kgCO2e/kg de poids net
40728.0,Flan aux ufs,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.77,kgCO2e/kg de poids net
39622.0,Fleur de sel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Sels",Valide générique,0.606,kgCO2e/kg de poids net
41595.0,Foie,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,11.145625,kgCO2e/kg de poids net
40007.0,Fondue savoyarde,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,3.72,kgCO2e/kg de poids net
40732.0,Fromage à pâte ferme environ 14% MG type Masdaam à teneur réduite en MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.49,kgCO2e/kg de poids net
40733.0,Fromage à pâte ferme environ 27% MG type Maasdam,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.82,kgCO2e/kg de poids net
40734.0,Fromage à pâte molle à croûte lavée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.42,kgCO2e/kg de poids net
40735.0,Fromage à pâte molle double crème environ 30% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.31,kgCO2e/kg de poids net
40736.0,Fromage à pâte molle et croûte fleurie (type camembert),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.44,kgCO2e/kg de poids net
40737.0,Fromage à pâte molle et croûte lavée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40738.0,Fromage à pâte molle et croûte mixte (lavée et fleurie) colorée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40739.0,Fromage à pâte molle triple crème environ 40% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40740.0,Fromage à pate pressée cuite type emmental ou emmenthal,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.22,kgCO2e/kg de poids net
40741.0,Fromage blanc nature,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.8866666666666667,kgCO2e/kg de poids net
40744.0,Fromage blanc ou spécialité laitière,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.665,kgCO2e/kg de poids net
40745.0,Fromage bleu au lait de vache,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.36,kgCO2e/kg de poids net
40747.0,Fromage bleu de Bresse,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.36,kgCO2e/kg de poids net
40748.0,Fromage bleu de Bresse allegé environ 15% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.09,kgCO2e/kg de poids net
40749.0,Fromage bleu des Causses,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.5,kgCO2e/kg de poids net
40750.0,Fromage de brebis à pâte molle et croûte fleurie,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.56,kgCO2e/kg de poids net
40752.0,Fromage de brebis Corse à pâte molle,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,8.33,kgCO2e/kg de poids net
40753.0,Fromage de brebis des Pyrénées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.32,kgCO2e/kg de poids net
40754.0,Fromage de chèvre à pâte molle et croûte fleurie type camembert,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,7.61,kgCO2e/kg de poids net
40755.0,Fromage de chèvre à pâte molle non pressée non cuite croûte naturelle,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,7.61,kgCO2e/kg de poids net
40756.0,Fromage de chèvre bûche,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.95,kgCO2e/kg de poids net
40762.0,Fromage de chèvre lactique affiné,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.21,kgCO2e/kg de poids net
40763.0,Fromage de chèvre lactique affiné au lait cru,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.43,kgCO2e/kg de poids net
40766.0,Fromage fondu double crème,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40767.0,Fromage fondu en portions ou en cubes environ 20% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40768.0,Fromage fondu en tranchettes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.22,kgCO2e/kg de poids net
40769.0,Fromage frais type petit suisse,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,2.22,kgCO2e/kg de poids net
40775.0,Fromage rond,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.0200000000000005,kgCO2e/kg de poids net
40778.0,Fromage type feta,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.15,kgCO2e/kg de poids net
40394.0,Fruit de la passion ou maracudja,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.904,kgCO2e/kg de poids net
40395.0,Fruits rouges,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.188,kgCO2e/kg de poids net
39623.0,Fucus vésiculeux (Fucus serratus ou Fucus vesiculosus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
40010.0,Galette de céréales aux légumes (sans soja),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.52,kgCO2e/kg de poids net
41129.0,Galette de riz soufflé complet,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.43,kgCO2e/kg de poids net
41130.0,Galette de sarrasin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,0.8500000000000001,kgCO2e/kg de poids net
40011.0,Galette ou pavé au blé et soja (convient aux véganes ou végétaliens),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.82,kgCO2e/kg de poids net
40012.0,Galette ou pavé au soja et légumes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.91,kgCO2e/kg de poids net
41133.0,Galettes multicéréales soufflées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,1.43,kgCO2e/kg de poids net
41149.0,Gâteau mousse de fruits sur génoise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,2.165,kgCO2e/kg de poids net
41152.0,Gaufre croustillante (fine ou sèche),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,3.3525,kgCO2e/kg de poids net
41154.0,Gaufre moelleuse (type bruxelloise ou liégeoise),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,4.6725,kgCO2e/kg de poids net
41160.0,Gaufrette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.66,kgCO2e/kg de poids net
41157.0,Gaufrette fourrée fruits à coque (noisette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.96,kgCO2e/kg de poids net
41612.0,Gésier,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,1.7000000000000002,kgCO2e/kg de poids net
39871.0,Gin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
40661.0,Glace au yaourt,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Glaces et sorbets > Glaces",Valide générique,1.75,kgCO2e/kg de poids net
40662.0,Glace ou crème glacée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Glaces et sorbets > Glaces",Valide générique,1.75,kgCO2e/kg de poids net
41163.0,Gnocchi à la pomme de terre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pâtes, riz et céréales",Valide générique,0.8545,kgCO2e/kg de poids net
41165.0,Gnocchi à la semoule,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pâtes, riz et céréales",Valide générique,0.8545,kgCO2e/kg de poids net
40396.0,Gombo,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.73,kgCO2e/kg de poids net
40397.0,Goyave,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.1400000000000001,kgCO2e/kg de poids net
39627.0,Gracilaire ou ogonori (Gracilaria verrucosa),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.77,kgCO2e/kg de poids net
41170.0,Grains de blé soufflés au miel ou caramel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41171.0,Grains de blé soufflés chocolatés,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
40911.0,Graisse d'oie,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Autres matières grasses",Valide générique,1.71,kgCO2e/kg de poids net
40908.0,Graisse de canard,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Autres matières grasses",Valide générique,1.71,kgCO2e/kg de poids net
40909.0,Graisse de dinde,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Autres matières grasses",Valide générique,1.71,kgCO2e/kg de poids net
40910.0,Graisse de poulet,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Autres matières grasses",Valide générique,1.71,kgCO2e/kg de poids net
40398.0,Grenade,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.45799999999999996,kgCO2e/kg de poids net
